DATE,NAEXKP04MXQ661S
1980-01-01,44.0372004803039
1980-04-01,44.9981541939238
1980-07-01,46.4870053791858
1980-10-01,46.9674549272502
1981-01-01,51.149558132691
1981-04-01,53.8167080959618
1981-07-01,53.5540128728586
1981-10-01,53.0260296735685
1982-01-01,51.2188896690937
1982-04-01,47.2508348255963
1982-07-01,43.2976337371931
1982-10-01,34.1582763453286
1983-01-01,31.6882446136003
1983-04-01,31.0518239236921
1983-07-01,31.1339632723499
1983-10-01,33.18530081153
1984-01-01,31.4583595723227
1984-04-01,32.331588044035
1984-07-01,36.185520137527
1984-10-01,35.5268051129548
1985-01-01,36.8169140487193
1985-04-01,36.9416823174251
1985-07-01,36.989311988699
1985-10-01,35.9047572196431
1986-01-01,35.4700925889108
1986-04-01,33.376311519957
1986-07-01,30.6731992742876
1986-10-01,30.139355865981
1987-01-01,29.4196281270563
1987-04-01,33.1757684392304
1987-07-01,33.5982959791349
1987-10-01,33.933586170796
1988-01-01,33.960911858576
1988-04-01,34.1433528518094
1988-07-01,34.9420004087719
1988-10-01,34.5739333691086
1989-01-01,36.013376034402
1989-04-01,36.6458563021052
1989-07-01,36.1555225764825
1989-10-01,36.6455059792909
1990-01-01,38.3957046550013
1990-04-01,40.4179197201282
1990-07-01,41.8516605226559
1990-10-01,43.9232463689498
1991-01-01,44.0626910923869
1991-04-01,45.1848682699091
1991-07-01,44.7397043953935
1991-10-01,48.5986885326913
1992-01-01,48.7709994743564
1992-04-01,50.6329403906863
1992-07-01,51.9745386902375
1992-10-01,51.1174258303818
1993-01-01,54.369046524449
1993-04-01,54.6749844054406
1993-07-01,55.9252117472432
1993-10-01,60.1394067973605
1994-01-01,62.8561474390416
1994-04-01,64.9772945716464
1994-07-01,64.7634127869143
1994-10-01,62.5299828208087
1995-01-01,44.6410835712883
1995-04-01,39.132744579025
1995-07-01,40.4715750422006
1995-10-01,43.9706041942918
1996-01-01,45.9636142792544
1996-04-01,48.2373495011696
1996-07-01,51.4013823804273
1996-10-01,53.9936321971693
1997-01-01,53.4561217134657
1997-04-01,56.7826355649926
1997-07-01,59.5610938407345
1997-10-01,60.8413314359246
1998-01-01,62.9185215268494
1998-04-01,63.9268525265074
1998-07-01,64.6157363602563
1998-10-01,64.0989024356109
1999-01-01,66.3251080147993
1999-04-01,66.5152284641787
1999-07-01,66.270967920409
1999-10-01,67.8671923191688
2000-01-01,69.4994157570908
2000-04-01,70.753384094126
2000-07-01,70.9172673096871
2000-10-01,68.9903408433572
2001-01-01,66.1786882498461
2001-04-01,64.3182839531335
2001-07-01,65.8512504249042
2001-10-01,64.6506932086522
2002-01-01,63.6211712917653
2002-04-01,63.9738143649201
2002-07-01,65.6580314177476
2002-10-01,66.323750258784
2003-01-01,65.8836052823954
2003-04-01,66.2626693725756
2003-07-01,66.0859010666983
2003-10-01,66.0336001951701
2004-01-01,69.39608476428
2004-04-01,70.7238300385232
2004-07-01,69.8009231171567
2004-10-01,71.6198720454594
2005-01-01,72.7299697041696
2005-04-01,72.834223153213
2005-07-01,73.0891080100122
2005-10-01,76.5630855512328
2006-01-01,78.6201745096753
2006-04-01,81.0377422082955
2006-07-01,81.8065469015347
2006-10-01,82.0975882098448
2007-01-01,82.3937814446127
2007-04-01,84.1332154982059
2007-07-01,88.6728194247216
2007-10-01,90.7201104894815
2008-01-01,92.6405442337737
2008-04-01,94.1500719435868
2008-07-01,93.0745425243586
2008-10-01,89.2169401072175
2009-01-01,80.3680550949658
2009-04-01,80.4494695565157
2009-07-01,81.5357744515901
2009-10-01,82.2186324178028
2010-01-01,84.3564012107095
2010-04-01,86.086131005229
2010-07-01,85.5037783221212
2010-10-01,88.7342066102544
2011-01-01,89.3538628230184
2011-04-01,92.4466776414258
2011-07-01,95.2995408239835
2011-10-01,97.4777975541107
2012-01-01,97.0719686142636
2012-04-01,97.5183193399533
2012-07-01,98.3352048629804
2012-10-01,96.4629539097736
2013-01-01,96.0986882782327
2013-04-01,93.031076034828
2013-07-01,92.4829035241552
2013-10-01,92.5724199983959
2014-01-01,93.7556173509385
2014-04-01,95.5014313640571
2014-07-01,94.8838644818768
2014-10-01,98.5248313103241
2015-01-01,97.3326861991559
2015-04-01,100.008291535172
2015-07-01,103.001774971034
2015-10-01,99.9868560733888
2016-01-01,100.704022164886
2016-04-01,99.9195470587742
2016-07-01,99.6071523453992
2016-10-01,102.420596152361
2017-01-01,100.437997950521
2017-04-01,99.1597273684822
2017-07-01,100.343883825525
2017-10-01,100.772500546439
2018-01-01,102.572415043474
2018-04-01,101.327071873607
2018-07-01,100.621393704622
2018-10-01,98.7395312238388
2019-01-01,99.1341142028297
2019-04-01,96.9949408546655
2019-07-01,95.2863257366951
2019-10-01,94.1934423420451
2020-01-01,90.64230789627
2020-04-01,65.4422932510333
2020-07-01,78.1420218114052
2020-10-01,84.4631629799243
2021-01-01,85.4940452899124
2021-04-01,86.2658893871201
2021-07-01,88.1786863295599
2021-10-01,89.6510400881666
2022-01-01,92.4707734170598
2022-04-01,93.3494401712652
2022-07-01,92.9884153917624
2022-10-01,97.5790860878288
2023-01-01,104.559447776055
2023-04-01,111.783237862976
2023-07-01,116.728707413732
